1040	1288
1705	2376
640	841
876	3364
1043	2542
126	3466
1707	3503
74	1915
2813	4017
166	3917
730	1285
2289	3827
1834	3713
2729	3865
140	1586
506	2861
2628	2631
1615	4036
627	2785
3378	3509
35	840
1440	3354
3259	4090
2934	3170
609	2497
1213	1926
1154	2582
51	730
946	3683
885	3824
1166	3295
1849	1884
812	2295
1124	1832
1505	2704
632	1474
1695	2649
1544	3487
1577	2138
1886	2339
2474	2649
1581	1837
267	1439
20	2662
397	2155
812	2062
440	3401
2609	3411
1977	3827
84	3269
625	2748
95	2617
87	3322
840	1886
907	2582
658	2782
332	3812
1124	2020
1837	3286
353	1456
2145	2930
2403	2930
437	2729
2106	2717
907	3953
1705	3421
1890	1976
1832	3695
1453	1982
1973	3322
1592	3253
2573	4089
365	3224
179	451
1533	3240
608	3924
1977	2649
174	2667
604	1931
872	4099
3206	3818
3481	3679
176	907
1889	3483
397	3742
2869	3935
2516	2717
1718	2654
1719	2663
1886	3274
78	3800
2482	4054
371	2865
893	2092
74	1489
4017	4126
3133	3227
282	3038
1613	2054
2595	3709
941	2622
2617	4149
1418	3719
98	3122
725	2412
977	2776
730	1223
2124	2648
282	2962
1049	3057
2933	3825
686	3410
2412	2519
439	2840
140	3282
1992	2651
774	2885
1154	3644
2984	3471
349	1034
299	2408
1886	4057
2859	3086
3945	3969
1297	3987
1639	2952
1533	3463
2266	2806
1800	4059
520	1807
2319	3869
438	2047
1486	2384
483	2521
1886	2542
1773	3258
534	1185
194	4133
1235	1545
1465	3848
1960	3854
790	3914
1793	2691
1737	3921
935	1252
1137	3026
591	954
40	2762
1894	2962
1739	3460
1898	2330
533	3245
1499	2132
325	1069
224	1243
817	2108
2422	2575
2950	3520
969	1565
40	2188
2695	3040
2499	2744
1274	3419
1419	3408
2681	3078
2033	2758
240	1304
1973	3904
1382	1834
1705	1897
771	2495
1666	2637
428	2409
918	2629
2023	2104
3218	3472
513	1736
2059	3154
1976	4085
105	2758
333	4124
927	4006
2954	3096
917	3389
224	1531
822	1878
2009	3923
3369	3932
236	2966
1382	1696
3329	4091
2825	3937
396	4004
612	3320
3591	3701
2582	3744
2370	3512
3022	3837
2472	4057
2032	3571
667	3578
1455	2576
3022	3475
1309	2563
399	3410
840	1732
430	4038
219	674
954	2757
517	3561
899	3065
2506	4049
1848	3729
196	2513
1269	1352
933	2462
2448	3602
747	3610
1255	2681
317	924
132	189
1821	2626
3209	3258
1609	3369
935	3579
1285	3816
2176	3990
2164	3831
1453	3709
3202	4006
2649	2998
840	3553
885	2967
486	2381
1411	1565
872	3513
1541	2637
670	1188
794	3185
3173	4112
1196	1890
2223	2405
1586	2649
248	1914
513	3410
1125	3441
302	2521
512	1875
2462	2517
1629	3473
1423	2442
149	150
121	3325
1188	1932
3357	3965
1253	1486
356	2077
171	206
2282	3138
736	1797
3831	4054
2876	2940
3254	3885
2289	2521
2746	2889
3510	4051
691	3225
2242	4150
1555	2563
686	1632
645	1172
2237	3437
2925	2957
1656	3398
751	4046
692	3600
2155	2880
2908	3317
1757	3378
978	3157
481	3827
638	970
2563	4067
2511	2523
927	2565
1522	3114
437	3371
49	3122
2643	3401
437	3274
2737	3227
2116	3002
812	1886
783	2371
3004	3754
1157	1820
1974	2295
1320	3401
1924	2757
1936	3822
112	2609
1957	3888
51	1253
2168	3772
1793	2001
260	1880
934	4132
1517	2845
754	1370
592	1724
175	1812
2275	3013
3685	4066
2783	3953
1421	2157
998	4109
35	4057
632	2895
2555	3317
1096	1273
2610	3953
759	927
499	531
3474	3923
3261	3920
3286	3953
289	2820
755	4032
3869	3950
2374	3419
106	114
859	893
176	1385
2511	3292
3386	3965
1736	2511
3309	3689
1656	3695
1050	2489
42	927
784	3965
1066	2261
2521	3274
485	3641
2827	3579
1518	2220
2339	2921
536	1040
1274	2574
2295	2649
660	816
2132	3317
1008	3202
771	1969
266	3467
482	3170
1890	3508
32	1960
1076	3325
2671	2729
754	3178
2801	3816
3133	3248
1759	2514
729	2790
1729	3209
1354	2145
1916	3043
1020	1474
2649	3251
2060	2076
