1581	3378
2169	3111
1410	2573
2712	2795
1035	3921
1266	3320
1886	3292
684	1907
251	4057
481	3061
226	1098
92	1385
333	1389
1275	2892
2598	3521
305	2227
2979	3448
3138	3326
182	3376
3729	3762
1991	3797
907	1482
922	3154
2555	3600
19	3396
2597	2801
2672	3963
2289	2374
1227	1629
1887	3583
42	1825
296	2573
517	2268
2651	3729
2475	4032
164	3828
1008	3274
1670	3220
1453	3622
317	857
413	1183
97	2695
176	1970
35	3827
3509	3644
2590	2785
401	927
2440	2579
658	1599
436	2937
812	2472
1296	3879
1236	3980
1937	2966
761	2295
1173	2322
867	3764
219	399
144	577
1364	3631
3044	3249
481	2521
1767	2873
3224	3419
1531	1640
2328	3251
773	1231
520	3456
251	3503
303	2641
1444	1505
2200	3636
3321	3467
497	3806
1275	1511
1841	2669
3679	3868
222	3653
1983	3553
2788	3622
2489	2662
318	522
1440	3157
2347	3153
1584	2671
2521	3553
1153	2376
3131	3449
2854	3034
599	1045
397	581
371	1632
693	2247
3143	4041
2026	3020
84	1408
1478	3367
1498	2671
1155	4068
2103	3386
1832	2885
2651	2962
1468	4057
2575	3747
340	3413
510	2405
55	2260
204	3708
57	1735
1499	1610
1769	1992
296	2686
2377	3909
282	2413
1468	2295
2577	3274
199	3082
3505	3598
3004	3269
1147	1941
905	1842
3771	3919
2924	4085
689	1863
197	2619
3578	3899
784	2827
2477	3408
818	2872
3492	4121
3261	3687
901	3985
489	2186
315	1163
1656	2383
2971	3055
2015	3738
1353	2334
394	994
3141	3743
2402	2648
2489	3559
1276	3855
1735	2764
1274	3320
3022	3597
1826	2578
399	990
750	877
1453	3506
1263	3849
836	1846
812	2511
2710	3924
1266	1666
1137	2521
1503	1511
531	1862
1385	3408
1485	1751
2334	4143
1385	3509
1846	2846
3122	3829
1252	3127
138	2561
1318	3274
266	416
3274	3735
1521	1863
2425	4032
124	3204
991	1444
1124	3783
1962	3843
816	3456
376	3489
1603	3397
1038	4115
1469	1936
58	3591
1285	2610
1180	2799
1451	2206
570	1503
2628	3227
1695	2299
421	3725
1030	4061
542	2865
885	1275
2066	3598
1695	2521
1269	2831
309	2190
3103	3483
1471	3550
51	3408
150	3421
1844	2921
2077	3638
1085	4089
702	1883
949	2310
3643	3734
1420	3029
393	638
73	3029
890	1490
1274	3601
2663	3835
863	3244
2035	3815
1223	3408
1188	3437
460	1646
2529	3233
1524	3815
1720	3129
2511	3553
421	1072
2242	3038
812	3419
3785	3823
791	2538
73	1536
877	2843
3149	3924
1005	2639
639	1116
972	1851
428	865
150	1705
228	2561
2355	2701
430	1398
558	2142
1057	1748
2021	2023
307	2706
251	3224
2580	4128
794	1601
1120	2695
2560	2962
1275	3241
219	1640
1122	1827
3301	3799
812	2888
43	3787
67	1711
1438	3917
2746	3006
1944	2756
3006	3163
747	4033
2028	2958
3419	4089
136	3367
845	1283
1104	2369
2725	3102
176	1486
2171	2968
1113	2639
761	1692
1961	3290
1223	1285
890	2838
2494	2500
730	2312
119	2480
66	3702
121	3547
389	416
42	236
305	3122
339	949
268	1475
187	1491
2403	2885
1318	3553
3421	3503
1401	3451
3792	3813
1166	2177
2456	3385
696	746
688	2422
149	1153
1081	2480
2351	3736
1707	2295
1057	3744
2586	3774
3113	4111
92	2312
1895	1966
744	2521
289	1435
674	1640
936	1581
1591	4099
804	2515
128	3135
1503	2907
633	634
1991	2961
430	2888
36	4057
1008	1468
991	2704
771	3662
795	935
2236	3498
1075	2444
1124	2403
644	1697
1849	2390
1808	2025
2580	3891
1031	2629
349	2449
2772	3059
336	2695
1550	3417
2460	3322
2456	3234
219	2032
1200	2036
3038	3114
434	1074
1775	2485
834	1524
2028	3402
36	2521
1287	3400
1051	2996
99	2609
2246	3743
3838	3984
713	3537
705	1936
2160	4153
2535	3596
3051	3912
1100	1874
1124	3695
784	2103
837	4024
1500	3180
838	3869
1137	3808
491	3976
779	2550
2085	2132
2023	3413
2099	3403
778	1346
189	407
337	3170
206	3285
49	502
437	1736
2885	3695
1385	1581
2082	3382
560	4151
155	3264
92	3643
428	825
1008	1834
1400	2637
2679	2998
3437	3792
841	3342
421	3785
990	2952
349	3587
758	2989
1676	4007
391	3480
1824	2928
2018	3746
812	3371
1886	3653
635	3702
2156	3054
2384	3408
1432	3437
796	3924
1936	2954
483	3292
2649	3836
3013	3151
1670	3263
176	730
3369	4080
999	1196
1678	3821
3161	3508
3754	4046
218	1453
202	3583
2016	3391
1223	1419
1877	2138
2662	3467
745	1218
1085	1267
305	1146
993	3700
324	1710
3492	3527
874	3968
1936	3550
1141	2438
907	3193
2582	3715
1982	3365
1309	3020
3713	4038
818	838
317	3573
1286	4099
1685	2649
699	3151
2341	2592
2561	4085
246	2581
2374	3224
176	1057
401	1913
1738	2573
3321	3778
1252	4115
1605	2871
296	638
383	3639
1066	3485
3	2247
1856	3108
1948	3380
433	3107
1775	2481
305	3088
1659	1697
1382	3274
1491	2100
2118	3511
660	3621
2831	3846
259	3261
800	2641
2443	2693
856	3170
2245	2508
2374	3371
766	3899
2179	2256
121	1076
1157	2883
3251	3320
342	2933
859	1615
243	3948
1354	2930
1513	3660
1005	1446
1617	3144
1517	2482
3331	3423
1486	3378
516	3251
2403	3112
2696	3841
2626	4083
324	3975
1775	2491
282	2662
1732	2339
483	2649
1095	2538
591	1336
152	1975
1707	3785
138	3206
705	3462
1354	1832
862	1139
31	3316
1450	3144
437	4057
863	3215
1666	4099
502	2215
1656	3112
1117	3105
122	3664
1823	1884
188	1474
52	3547
1376	3328
963	3424
751	3754
651	4088
1668	2917
816	972
667	2704
1252	3579
1936	3210
3146	3401
2106	3248
690	3698
1732	1844
108	4052
949	2801
2310	3509
1431	3681
681	1333
445	635
1759	2020
1338	2988
2327	2695
599	1427
49	98
840	2921
665	3761
437	761
2222	3923
2332	3757
530	3206
132	1851
36	251
2765	4151
2216	2652
726	3949
2652	3699
340	2908
438	3540
1285	3354
1871	2815
3217	3985
49	2298
991	1231
1043	3503
1617	2156
1550	3005
784	4115
1274	1666
3201	3770
3357	3386
2512	3921
233	2629
3127	4115
1098	1799
371	2008
857	924
2010	3096
1670	2017
111	2342
200	3421
1050	1053
1977	2062
836	3536
2477	3909
1905	2549
481	1161
944	4063
1733	3437
3511	4046
1783	4000
3674	3786
2118	3754
1034	2449
665	2996
2134	4149
201	3038
385	2028
2885	3298
3905	3952
3922	3992
695	1513
1502	1822
994	1786
2980	3559
971	1580
1242	2521
640	3484
2649	2821
948	2939
1437	2823
1676	3158
674	2430
1990	3369
1285	3193
1223	3769
1904	4070
1419	1970
2502	3081
1939	2326
2730	2850
1372	3393
818	3869
3446	3449
1152	3999
1274	3451
1482	1970
1838	2273
446	619
1358	2487
1278	3572
341	1810
1810	2338
1305	1356
984	3755
339	4107
553	3483
1304	3301
1923	3018
1886	2295
885	4126
