2113	4115
783	2937
1960	3788
3154	3414
1970	2312
1354	3783
944	3475
268	1301
318	1807
2206	2811
2892	3117
2783	3378
2988	3934
907	2384
222	1453
812	2299
1586	3224
950	2940
920	2248
1276	4017
244	1822
441	3511
1313	2097
2582	3816
712	1583
2649	3457
1468	2472
1285	3769
162	2545
165	349
870	3565
2068	2925
1610	2137
2145	2514
2930	3938
2130	3488
2988	4004
967	3828
934	963
1736	1886
692	1281
2827	2846
2619	4045
667	2389
530	3223
1121	2089
1197	1217
307	759
324	826
222	430
263	2313
3274	3553
1008	3827
520	972
3248	3389
401	1370
2519	3532
1024	3261
179	1041
1518	1596
646	3511
2352	2816
820	1652
448	3376
202	2087
518	3900
1482	3644
667	766
1005	1017
733	3511
2371	3366
2628	3386
306	3130
59	287
1289	2695
226	1076
466	1029
2692	4004
1300	2206
1503	4126
1468	3421
149	3400
40	2698
401	3178
2864	3546
1043	3827
1240	2013
3579	4115
481	2542
518	2619
3039	4025
2529	3788
195	3136
1739	3287
1970	3643
1091	1848
133	137
1341	2784
1545	3896
1402	4107
165	2363
320	3189
1567	2156
916	3809
3112	3695
936	3744
251	437
515	3005
365	2542
36	3421
543	1356
2832	3613
314	522
1467	2437
1734	3111
3277	3446
2752	3190
936	1486
759	2061
1438	3565
1147	2316
2062	3503
394	1786
1201	3091
764	4024
1188	3924
307	3202
821	1376
2295	2729
180	2814
1240	3711
1223	2384
1093	2242
2353	3261
1237	4039
256	2688
2085	3600
1325	2592
1773	1941
1250	1982
1223	3715
33	1846
834	1941
2717	3357
251	3421
365	2374
1769	3643
999	1890
481	2339
1668	2782
73	3512
1223	2610
1586	3553
2062	2472
2477	3715
1965	2789
859	3154
360	3204
314	1851
936	1837
733	809
180	2352
1837	3953
686	2284
920	3990
1398	2443
3727	4126
1078	3924
214	2677
731	1958
1878	4043
219	513
365	2472
51	2312
1223	1748
3494	3546
597	3765
2137	2908
1751	1904
2247	2710
783	3954
36	2511
239	948
2674	3577
2961	3797
1632	2952
3258	3942
3170	3648
1266	2546
812	2732
2164	2536
190	1008
907	1837
867	3591
5	3467
289	1290
396	1503
2315	3944
332	2116
102	3776
237	2851
911	1800
970	3321
2140	2722
3543	4079
2427	3743
438	2427
150	2440
1438	4124
3367	4010
1440	2582
43	2572
1043	1844
1008	2062
362	3379
2970	2996
4042	4109
3276	3990
305	2699
296	3510
447	2918
1532	3069
2093	3038
908	1093
1008	3002
506	2838
1232	3130
1326	2440
3578	3854
481	2062
2106	3386
79	2705
1503	3005
2245	2487
641	3846
121	1098
36	1586
2833	2931
3268	3766
1385	3286
3552	4006
2357	2358
633	2753
1834	3742
767	3839
3113	3284
812	3224
3378	3408
2649	3827
3195	3369
251	1225
2969	3245
1972	3023
238	2813
645	3462
1038	3133
1255	3273
396	3713
51	1419
726	752
2474	3419
439	1736
1673	2673
178	2017
1354	2020
2028	4003
1252	3536
1223	1837
2417	3758
936	2310
3055	3677
2744	3401
74	749
312	4005
324	2922
1800	3100
1485	2844
2313	2741
2021	2137
155	1852
1363	2854
3013	4037
2286	3698
2023	2908
196	1460
1488	2340
371	3437
363	714
1035	3924
300	2056
549	1008
40	1944
1886	3419
1832	3398
1743	3894
811	2955
1564	2164
171	2984
637	2663
1283	2413
1440	1581
655	2425
438	517
1565	3322
2371	3159
36	2299
283	4040
3708	3858
1408	3724
2377	2477
1363	2480
1834	3451
963	1127
2106	3961
3029	3433
1078	3702
2729	4057
1440	3378
133	4073
2648	3375
1759	3298
1199	2334
1174	2415
1792	3643
544	1967
1267	3007
1544	4100
209	1013
388	3728
3118	3150
1043	3457
301	649
2954	3779
218	1382
1	2976
1757	2801
2247	3796
1072	4018
1465	1563
3274	3827
2057	2562
339	3444
226	1799
859	3610
28	3639
1098	3547
486	1646
551	3160
936	3909
437	2542
2209	2428
3635	3647
3090	3204
2104	2555
1693	2916
41	1126
502	1550
244	2292
2827	3248
493	683
480	947
1639	3410
3134	3211
87	2250
2104	3672
25	2723
1389	1438
560	3332
2746	3914
3251	3601
2154	4017
1154	3715
226	698
2279	4126
531	3552
692	3672
1048	2475
2055	2140
812	2155
36	1977
638	3353
2141	3137
444	2486
1005	4111
1552	3545
175	1544
3581	4039
526	954
704	2364
1834	3991
1704	3176
2921	3827
2717	4120
706	1539
189	972
871	3497
751	906
2904	3104
3344	3498
1008	2388
138	530
2021	2085
667	1852
1253	2312
1993	2688
317	3836
684	3259
36	2289
49	2110
479	3339
3441	4124
1285	1419
792	2693
2106	4115
1188	3992
2966	4148
18	3881
96	628
319	2820
2054	2070
515	1765
410	1969
3051	3916
2930	3783
2737	3386
1017	3045
751	3511
302	2693
717	738
92	2477
2299	2542
3248	3386
824	3670
940	2648
1844	2474
2418	3261
1188	2604
167	3797
2984	3401
730	2384
943	3628
2985	3236
964	2865
2918	4006
302	3349
208	1548
1010	3149
2247	3394
617	2577
329	1854
3508	3818
3028	3717
1453	1991
391	3050
1895	2108
2446	2993
2116	3812
1468	2062
1889	2953
51	3509
2573	4035
774	3398
3466	3868
1008	2295
140	481
929	2554
180	2540
1741	3600
3330	3589
1468	2608
556	3113
1599	2363
1483	3365
885	2553
36	1736
517	2970
2737	4120
711	2961
852	1599
1210	2853
3322	3353
584	2648
3643	4068
2332	3071
645	3991
911	1297
850	4022
324	640
805	2759
389	3978
2346	3201
1119	1944
