963	1539
1733	2439
1352	4014
2675	2899
35	3553
408	3771
2295	4005
1852	2529
675	2252
1961	2936
927	4148
3317	3988
3613	3745
770	1324
1137	3475
2692	3661
431	1879
28	3387
1275	3930
1285	1970
483	1008
2389	3854
35	2472
1741	2104
2284	2988
485	3842
51	1440
1527	2846
1768	2553
1177	3905
2033	2382
3144	4126
437	2339
1632	2284
3288	3370
773	3529
280	4030
675	939
3578	3864
3571	3999
2219	3618
389	1763
3905	3936
1963	3217
3529	3899
3378	3644
2113	3357
1324	1550
2892	3766
2729	3419
795	3579
1468	2649
2166	3680
108	517
3826	3900
1252	3227
92	3744
131	2947
379	1034
2246	2427
2514	3243
3045	3805
970	1299
1339	1951
1749	2649
581	2066
88	497
1837	2610
591	2757
3437	3466
1741	3317
1505	3316
3098	3577
1318	3827
1897	2155
836	2106
401	2929
836	4115
840	2295
2103	3133
1720	3433
399	1338
367	2662
1860	3302
925	1551
1595	2758
2387	2743
3467	3969
2516	2827
259	3232
2582	3909
2827	3965
1023	1897
389	3901
1898	2209
3475	3482
1586	4057
2062	3371
2375	3170
863	3782
147	1162
1178	1469
505	871
240	1066
2299	2649
2628	2737
667	991
1097	2923
2031	3795
3392	3454
2295	2521
2729	3553
2729	3274
2113	3917
907	2310
166	1846
3565	4124
36	365
155	3316
893	1612
219	3451
1741	2535
725	3437
978	2662
1927	3700
3400	3485
498	2619
812	2649
2071	3288
2728	2768
92	3953
677	1814
2255	3821
962	2147
1296	1968
88	2082
2544	2851
2802	4126
481	2472
1508	2266
280	1900
3339	3466
1036	3433
871	3774
513	1639
441	1134
868	3144
1709	2710
730	1419
517	4052
1273	1647
1000	3187
873	1157
1970	2610
1420	1471
857	2649
1834	2282
3206	4085
1999	2413
3792	3944
949	3256
439	3349
1161	3371
1069	1628
300	684
2299	2474
2106	3357
2063	3936
1154	3193
394	4011
1736	3503
686	990
1834	2184
1589	1646
638	1039
613	3451
1977	2374
2384	2582
3138	3908
2861	3055
2842	3454
2489	3815
773	3264
1244	2295
2023	2555
485	3459
795	3965
2759	3601
1419	2377
2984	3882
150	416
3275	3450
2377	3286
1281	1610
2008	3933
1627	1884
153	1322
570	3030
3055	3823
2113	3389
761	1586
1103	3786
1892	3730
3301	3485
1804	3321
1527	3917
3014	3333
2885	3112
517	3748
3	4075
196	2180
1253	3509
1018	1148
3127	3386
1338	2952
2616	3594
166	1038
1229	3365
1217	3687
657	1665
214	2598
365	3503
2403	3298
2561	3223
884	1740
2729	3224
1834	3886
2228	3102
142	1607
2984	3650
933	4133
376	896
1458	2972
68	3741
730	3286
1096	1762
81	3564
214	1816
1203	2108
32	2704
2018	3640
990	1043
1970	2582
3439	3659
162	2860
623	1652
3367	3492
19	1255
1154	3769
3316	3899
289	3106
234	3296
483	1043
774	1832
909	3785
1991	2603
289	3366
1668	3030
1646	2990
3269	3754
3581	3952
727	3120
3304	3367
2295	2374
3407	3790
1712	2785
2415	3091
1468	3371
3506	3709
1999	2886
840	2729
1170	1671
2914	3172
3108	3154
795	2737
3233	3788
1525	3768
526	3449
2663	3626
515	1550
1961	3828
2201	2727
3026	3355
1440	3643
1364	3258
1530	2000
481	1844
1886	3421
784	2628
1913	1937
816	2418
1205	1451
2978	3428
2363	2782
2921	3224
182	1137
1269	2184
841	1679
325	778
2113	3965
1844	3503
663	1665
37	2789
1330	1356
776	2694
487	1615
1395	3491
1533	3875
1932	3637
2552	3022
1051	3761
614	3185
2079	2587
2334	4136
1765	3638
3286	3354
1178	2947
1112	2649
1291	3173
907	1057
103	1775
418	3746
917	3127
1812	2607
3169	3779
1846	3227
177	1110
2061	2706
311	3039
530	3818
1559	3102
2475	4030
553	2295
51	2384
421	446
1443	2101
2012	3853
183	1722
773	2704
1038	1846
1943	2710
3224	3503
371	2082
1959	2538
2484	2715
2084	3761
1770	3482
3000	3375
2846	3248
914	2368
1610	3672
3	24
1527	3357
803	2098
2347	2651
1668	1989
774	3695
2242	3990
761	1736
1229	2700
1732	2299
1586	2474
977	1659
628	1681
219	785
1335	2553
152	2914
228	3206
1586	2880
1410	2201
1581	3354
3222	3716
2554	3135
747	2020
963	4091
74	892
885	3794
1057	3643
33	2113
2693	3349
2063	2893
226	1494
1660	3914
1695	2542
296	1838
565	3585
1802	2538
3274	3516
2145	3783
1826	3680
944	2044
1270	4126
949	2082
963	1984
1517	2098
