78	3555
667	1505
2106	3389
2529	3864
3169	4070
1131	2026
609	2953
4	266
681	4050
1223	2310
790	2053
1819	3643
553	2953
667	1960
3274	3412
2931	3271
935	3917
3202	3843
365	4057
2295	3371
1695	2729
3324	4034
783	2256
3267	3845
533	1406
1166	1494
580	3610
1572	1925
142	3057
530	3126
761	1844
189	3456
203	3716
1586	2289
2649	2679
1629	2190
1992	2337
1093	3038
1043	3911
1028	1825
1992	2662
2663	3906
2066	3742
1084	3359
1284	3942
3141	3258
979	2998
2178	3322
990	1144
407	4142
812	1586
1170	3572
1586	2295
1575	3252
1936	2763
2427	2648
1008	2729
2008	4141
581	4038
32	2529
1433	4046
1197	1750
73	1152
2553	2593
146	1717
1258	1335
220	4005
2985	3922
2117	2777
678	2262
1137	3033
2007	4152
2717	3536
3511	3724
726	3449
2384	3715
150	3169
1486	3643
2955	3738
2377	3643
1844	3516
1700	2435
3399	3662
840	1844
2373	3113
1453	2880
1761	3804
1284	1514
1784	3202
261	1904
32	1231
426	3241
486	1078
936	3644
2145	2380
755	1048
1779	3100
3644	3769
3241	3930
114	2609
2663	2949
790	2198
2040	2319
609	3483
2770	3734
1083	4036
1482	3909
1610	1741
980	3803
2089	2371
934	1838
2266	2284
3248	3536
288	3030
903	2720
1281	3413
320	1401
1252	3386
698	3295
1231	3316
129	349
1639	2266
2137	3600
1482	3953
3599	3875
530	3161
1154	3378
1129	2311
319	778
553	1889
136	1478
9	3610
54	2663
199	1242
51	3769
692	2085
3044	3468
1776	2130
813	3255
1005	3882
3113	3597
396	1541
566	673
437	1586
3274	3349
52	3295
35	3371
1419	3509
418	3709
229	967
1482	3408
1419	3953
917	2846
2399	3365
2477	2783
692	3596
195	1407
1766	2150
714	3054
3422	3672
12	503
1391	1582
1759	2403
2377	3744
601	3553
1823	2099
39	3409
1066	2413
2312	3744
1252	2103
200	1453
2518	3322
41	1123
1191	2146
1772	3564
49	3869
1387	1698
1662	2591
2295	3274
318	972
3695	3938
2920	2922
1575	3903
785	2440
2206	3401
784	3133
3413	3422
1840	3138
3	924
283	2008
402	1785
1057	2783
612	2574
657	3405
141	1304
2489	2651
836	2113
766	3864
352	1972
1266	2840
1474	3241
2379	2808
2021	3413
389	3259
807	857
2283	2969
990	3977
1107	3322
2529	3264
2180	2218
1748	1970
176	3644
447	2359
593	3506
1435	2820
510	2099
2521	3421
180	3566
1779	3051
437	840
2220	2347
1347	3547
